user_id_x,order_id,final_discount
8430,829781,15
8431,3366890,15
8432,935104,15
8434,2070814,15
8435,2437244,15
8436,2656811,15
8437,1451646,15
8438,1097439,15
8441,1527561,20
8442,106995,15
8444,1730778,15
8445,255114,15
8447,127452,20
8448,880997,15
8449,560203,15
8450,604869,15
8451,1664170,15
8452,798666,15
8456,3037241,15
8459,1829154,15
8460,323610,20
8462,1857727,15
8463,1283356,15
8464,2447166,15
8467,3038939,15
8469,2866088,15
8470,123921,15
8471,347228,15
8475,3125981,15
8477,1791645,15
8478,1420690,15
8480,3233009,15
8483,856024,15
8484,816400,15
8485,2856016,20
8487,1152633,15
8488,2712350,15
8489,2285434,15
8492,1629096,15
8493,1840199,15
8495,1700511,20
8500,2205966,20
8501,832219,20
8504,2417734,15
8506,2381888,20
8507,2523806,15
8508,1747191,15
8509,1171997,15
8510,42094,15
8511,1930882,15
8514,1099740,15
8515,2005055,15
8516,2876393,15
8517,2381669,15
8518,2264232,15
8519,1834884,15
8521,296725,15
8522,2787112,15
8523,1777538,15
8526,1287002,20
8527,904997,15
8530,2503868,15
8531,1408781,15
8532,626285,15
8533,1404945,15
8534,3249515,15
8535,109079,15
8536,506743,15
8537,724567,15
8538,3169809,15
8540,2547840,15
8542,2122707,15
8543,764949,15
8544,1659983,15
8546,3386759,15
8547,1049449,15
8549,1693529,15
8550,2932418,15
8552,962181,15
8555,1262136,15
8557,504757,15
8559,991741,15
8560,1403354,20
8561,2673470,15
8563,775542,15
8566,569677,15
8568,1444715,15
8569,353067,15
8570,682097,15
8571,1442670,15
8573,2084091,15
8574,234785,20
8577,2907997,15
8578,150112,15
8579,437303,15
8583,3026414,15
8584,3035413,20
8586,621214,20
8587,2816962,15
8589,802702,15
8590,2446157,15
8592,573858,15
8593,2501464,15
8595,1418857,15
8596,1296889,15
8599,2440104,15
8600,465407,15
8601,54809,15
8602,3016002,15
8603,3409119,15
8604,680553,15
8606,2229457,20
8607,3216774,15
8609,1906921,15
8610,875443,15
8612,2915945,15
8617,34210,15
8618,2207851,15
8619,938529,15
8621,2571386,15
8622,3022097,15
8624,2677911,20
8625,2330535,15
8627,144558,15
8628,1937689,15
8629,518208,15
8634,2724990,15
8635,3123324,15
8636,1927707,15
8637,2609541,15
8638,1622649,20
8639,202772,15
8641,2062697,15
8642,328412,15
8646,2767180,15
8647,518548,15
8649,1298503,15
8650,1230266,15
8654,1445071,15
8657,1665869,15
8661,997622,15
8662,1761911,15
8663,3344454,15
8664,1014758,20
8665,3053489,15
8666,2751326,15
8667,565507,15
8669,1145111,15
8670,2324050,15
8672,3378881,15
8674,2030022,20
8675,3386807,20
8676,2431272,15
8677,716091,15
8679,940905,15
8680,1053355,15
8681,2402120,15
8684,330007,15
8685,2762132,15
8686,1410450,20
8688,839512,15
8690,1586746,15
8692,3045183,15
8693,1283482,15
8695,1728389,15
8696,1483275,15
8698,1774393,20
8699,2427880,15
8701,2353823,15
8702,925199,15
8703,2699621,15
8704,2769359,15
8706,319276,15
8707,2877507,15
8708,2702267,15
8709,2753991,15
8711,3264488,15
8712,2648343,15
8714,2873600,15
8717,3227000,15
8720,684463,15
8721,2756159,15
8724,1082945,15
8725,2747908,15
8726,3006451,15
8727,637650,15
8728,1755578,15
8729,2608374,15
8730,2205167,15
8731,3070224,15
8732,1960245,15
8734,2819324,15
8735,556264,15
8736,917743,15
8738,610113,15
8740,2688053,20
8741,2105477,15
8742,1928764,15
8744,3409913,15
8745,1778887,15
8746,2993831,20
8747,539663,15
8748,3370725,15
8749,2782557,15
8750,2788078,20
8751,684228,20
8752,2222718,15
8753,1943213,15
8754,2939375,15
8755,1572623,15
8756,566425,15
8757,2751688,15
8759,335516,15
8760,684648,15
8761,3156384,15
8763,480827,15
8765,3420909,15
8766,437780,20
8767,1061826,20
8768,2299100,15
8769,130411,15
8770,2193981,15
8771,2150925,15
8772,3082386,15
8774,3378329,15
8775,1778118,15
8776,2830281,15
8777,172193,15
8778,346746,15
8779,1246824,15
8782,1928396,15
8784,1720200,15
8786,500607,15
8788,1704142,15
8789,3075311,20
8792,3382467,15
8793,1464663,15
8794,1757388,15
8795,3048584,15
8800,3164955,15
8801,647049,20
8802,2251214,15
8803,1231924,15
8805,1575040,15
8807,921634,15
8808,2513262,15
8810,3132848,15
8814,1202027,15
8816,2718607,15
8817,2642857,15
8819,1633891,15
8820,2313862,15
8821,2024332,15
8822,611935,15
8824,3300621,15
8825,1908508,15
8827,3115090,15
8828,2000366,15
8829,1513372,15
8830,2963894,15
8831,19241,15
8832,251148,15
8834,52794,15
8835,3024135,20
8836,99201,15
8838,1053851,15
8839,1178651,15
8841,3397867,15
8842,2785732,20
8844,2877273,15
8845,3335224,15
8846,673470,15
8847,848946,15
8848,470719,15
8850,1217568,15
8851,1422749,15
8852,138552,20
8853,88434,15
8855,2839041,15
8856,1679657,15
8857,2429281,15
8858,514954,15
8859,783268,15
8860,2107550,15
8863,360088,15
8866,2881770,15
8869,729040,15
8873,1958399,15
8875,1342905,15
8877,1025970,15
8878,2282532,15
8879,965720,15
8883,2200863,15
8884,1895655,20
8885,3133395,15
8886,2639668,15
8887,3300947,15
8889,3071196,15
8891,1403513,15
8892,1121824,20
8893,3081327,15
8894,1979499,15
8901,811149,15
8905,776140,15
8906,3396790,15
8907,717086,15
8909,2042060,15
8913,2239159,15
8914,2611704,15
8916,1754980,15
8917,1877054,15
8918,2166329,15
8919,113473,15
8922,2205805,15
8925,2628908,15
8930,1949172,20
8935,2678406,15
8936,2699812,15
8939,3286590,15
8940,1551349,15
8941,434047,20
8943,1102358,15
8944,2952596,15
8946,2898194,15
8948,893103,15
8950,3115131,20
8951,722653,20
8952,1977142,15
8955,2022240,15
8956,147872,15
8957,1020001,15
8958,2293167,15
8960,3314969,15
8961,2901098,15
8962,307081,15
8963,1669653,15
8964,2967667,15
8965,1807697,20
8966,1962350,15
8967,524452,15
8971,3368917,15
8972,41810,15
8974,637152,20
8975,577424,15
8979,494935,15
8982,478232,15
8983,2424811,15
8985,844297,15
8986,1752992,20
8987,230792,15
8988,3193047,15
8989,804459,15
8990,897000,15
8991,1467944,15
8992,2753626,15
8993,1028759,15
8995,2563118,15
8996,1065078,15
8997,665772,15
8998,899607,15
8999,42730,15
9000,831974,15
9002,1285156,15
9003,1404288,15
9004,2571095,15
9007,2460965,15
9009,766671,15
9011,1297444,15
9012,1690821,15
9013,270758,15
9015,1917974,20
9016,2726332,15
9018,1094987,15
9021,2368002,15
9024,1808034,15
9025,796973,15
9026,1128308,15
9028,1139330,20
9030,1959522,15
9031,903128,15
9032,2651528,15
9033,2730565,15
9034,2626831,15
9035,101815,15
9038,1759693,15
9039,985034,15
9042,637136,15
9043,521049,20
9045,1436141,15
9046,2559397,15
9047,2244372,15
9048,346171,15
9049,2548565,15
9051,221175,15
9052,124860,15
9053,1078536,15
9054,3069396,15
9057,1578988,20
9059,411405,15
9060,3149676,15
9061,1603437,15
9062,814144,15
9064,1773374,15
9066,1399117,15
9067,3245195,15
9068,3289335,15
9069,1021523,15
9070,1301401,15
9072,2681577,15
9073,3054926,15
9074,2685527,15
9075,191427,15
9077,2696026,15
9078,2672820,15
9079,679197,15
9080,3123179,15
9081,2250222,15
9082,3284115,15
9083,500175,20
9084,2438764,15
9085,1011289,15
9086,1433200,15
9087,1331849,15
9089,798081,15
9090,1495714,15
9092,2125993,20
9093,2816101,15
9094,1505540,15
9097,3126177,15
9098,1576267,15
9099,1001539,15
9104,76458,15
9105,2242601,15
9106,1990044,15
9107,2037068,15
9108,3294975,15
9109,3063121,15
9110,2899238,15
9111,1240776,15
9112,2965980,15
9113,3192932,15
9114,2850884,15
9115,1164706,15
9116,2913354,15
9117,1511988,15
9118,1532450,15
9121,2413014,15
9122,219512,15
9124,802838,15
9125,2866006,20
9126,1623951,15
9128,3333726,15
9130,1167884,15
9131,2484156,15
9136,2506397,15
9137,413030,15
9139,2330143,15
9141,1318485,15
9143,3352189,15
9144,1632579,15
9145,3267002,15
9147,2282120,15
9148,2361570,15
9149,1509921,15
9150,940480,20
9153,1564434,15
9154,1569763,15
9155,1416486,15
9156,3276861,15
9159,3194880,15
9160,2851109,20
9161,951105,15
9162,1424130,15
9164,2267897,15
9165,1934814,15
9168,3168154,15
9169,2561926,15
9170,1599873,15
9171,1999364,15
9172,2110952,20
9176,474914,15
9177,3023521,15
9182,3157693,15
9183,2278291,15
9184,3333941,15
9186,2102977,15
9187,2855096,15
9188,693041,15
9190,1695091,15
9191,516998,15
9192,811727,15
9194,3287843,15
9195,2956387,15
9197,2912870,15
9198,2416061,15
9199,2241347,20
9200,2909867,15
9201,738415,15
9202,2081068,15
9203,2559013,15
9204,1246354,15
9205,2367128,15
9207,1917704,15
9208,941421,20
9209,1794608,15
9211,3084277,15
9212,1358775,15
9213,2881165,15
9214,2010027,15
9217,2917874,15
9220,3136516,15
9221,1054275,15
9223,1818551,15
9224,2387016,15
9225,2546071,15
9226,940058,15
9227,300481,20
9230,2684070,15
9232,2474127,15
9234,1611547,15
9235,471886,15
9236,1709599,20
9239,811540,15
9240,3364789,15
9241,1376269,15
9242,1946618,15
9244,939532,15
9245,2348331,15
9247,154116,15
9248,2391914,15
9250,1674173,15
9251,2405808,20
9255,2356392,20
9256,2304577,15
9258,2161983,15
9266,2699399,15
9267,1970017,15
9270,641528,20
9271,1564598,15
9273,1135060,15
9274,112518,15
9278,929263,15
9280,124383,20
9281,1984804,15
9283,1968947,15
9284,1562185,15
9285,3175848,15
9286,3170559,20
9288,1576711,15
9289,3182752,15
9291,311051,20
9293,2179967,15
9296,1049060,15
9297,1797084,15
9298,2301319,20
9299,2491563,15
9300,2756058,15
9301,2574708,15
9303,732115,15
9304,122647,15
9305,531589,15
9306,613327,15
9308,2698762,15
9310,3256605,15
9311,1733735,20
9312,787916,15
9313,272821,15
9314,1286315,15
9316,3012515,15
9317,323612,15
9318,3079540,15
9319,2635738,20
9321,555738,20
9323,2381161,15
9325,1585144,15
9326,1479924,15
9327,2159682,15
9328,2178635,15
9332,2779669,15
9336,2693767,15
9337,677069,15
9338,706607,15
9339,2062237,15
9341,2968643,15
9342,3180214,15
9343,3405525,15
9344,1638222,15
9345,1524614,15
9346,1643983,15
9352,1045791,15
9354,1625848,15
9356,2158275,15
9357,3151283,15
9358,1766808,15
9359,260951,15
9363,3319264,15
9365,2912520,15
9366,2242377,15
9367,7464,15
9370,2855144,15
9371,421737,15
9373,1917122,15
9374,890067,15
9375,657930,15
9376,901188,15
9377,1951985,20
9378,1471427,15
9379,1125658,15
9380,2043918,15
9382,3205708,15
9383,2163713,15
9384,2024429,15
9385,723161,15
9387,1692518,15
9388,2367186,15
9389,1031867,15
9391,3197855,15
9394,1766238,15
9395,1678632,15
9396,2703981,20
9397,1501013,15
9398,2284512,15
9399,1278670,15
9400,2455985,20
9401,3119375,15
9402,1607431,15
9403,322502,15
9404,1855780,15
9405,1750837,15
9407,2963858,15
9408,1983082,15
9409,160061,15
9410,274163,15
9411,452780,15
9412,494774,15
9414,2499369,15
9417,2198831,15
9421,2800822,15
9423,629282,15
9424,2895525,15
9426,206487,15
9427,3006360,15
9428,563809,15
9430,1774535,15
9431,3330212,20
9432,2293556,15
9433,1747216,15
9437,76901,15
9438,2271379,15
9439,1931394,15
9440,2233663,20
9441,508017,15
9442,436895,15
9446,2773046,15
9447,2185389,20
9448,2199663,15
9449,394009,20
9451,2789458,15
9452,2400076,15
9453,1943670,15
9456,1580473,15
9457,1495261,15
9458,2349189,15
9461,2643660,15
9462,1930379,15
9463,1806087,15
9464,1637290,15
9465,2029167,15
9466,2848773,20
9467,1514924,15
9468,2883809,15
9469,1410248,15
9470,247223,15
9472,3269980,15
9474,2338390,15
9475,940592,20
9476,2128733,15
9478,739120,15
9480,582998,15
9482,2200330,15
9483,2339899,15
9484,2739474,15
9489,1981826,15
9492,2911987,15
9493,1743551,15
9494,206009,15
9496,1770200,15
9501,2343361,20
9502,3261714,20
9503,1169043,15
9504,2372626,15
9505,1029551,15
9506,3316558,15
9507,570776,15
9508,1927323,15
9509,2596289,15
9510,3015138,15
9511,1594415,20
9512,2489224,15
9523,2933173,15
9524,2375057,15
9526,1901402,15
9527,2630334,15
9530,646325,15
9531,2953383,15
9532,1241847,15
9533,2764079,15
9538,2406953,20
9540,3175903,20
9541,1898493,15
9542,2693661,15
9544,655086,15
9546,742065,15
9547,2785817,15
9549,662967,15
9550,953730,20
9551,2797216,15
9553,64604,15
9554,1480461,15
9555,1182749,15
9556,2692819,15
9557,788963,15
9558,625600,15
9560,2163140,15
9562,1749920,15
9563,718344,15
9564,597879,15
9565,3297110,15
9567,655163,15
9570,1413306,15
9572,804794,15
9573,3020061,15
9574,569016,15
9575,1784991,15
9577,2985576,15
9578,2207979,15
9581,1137937,15
9582,624451,15
9583,1535207,15
9584,478478,15
9585,302277,15
9586,3095720,15
9587,2692314,15
9591,3095532,15
9592,1475860,15
9593,1795630,15
9594,2636675,20
9595,1307803,15
9596,3189732,20
9598,2338861,15
9599,1133243,15
9600,1837306,15
9601,1111197,20
9602,664871,15
9603,1645934,15
9606,1331480,15
9607,328008,15
9608,1532514,15
9611,3229353,15
9612,1851504,20
9613,1987004,15
9615,2880127,15
9616,1783490,15
9618,1538719,20
9620,2216521,15
9621,1278230,15
9622,1856681,15
9623,2385324,15
9624,1369066,15
9626,1098496,15
9627,3380609,15
9629,2784824,15
9631,501607,15
9632,2733186,15
9634,2091825,15
9636,2737,15
9639,2528290,20
9640,206208,15
9641,2671484,15
9642,3241785,15
9643,1298685,15
9644,1602140,15
9645,1056182,15
9655,2265006,15
9656,1942583,15
9657,647604,20
9658,1853381,15
9659,2559247,20
9661,1939439,15
9662,1891836,15
9663,1179224,15
9664,1740247,15
9665,1281176,15
9667,3046402,15
9669,1763448,15
9671,2001299,15
9672,3234142,15
9675,272402,20
9678,2507223,15
9679,792929,15
9680,2004605,15
9681,935947,20
9682,2645471,20
9683,670134,15
9684,135370,15
9686,839291,15
9689,1794530,15
9690,886497,15
9691,3256306,15
9692,1872084,15
9693,2247813,15
9694,304053,15
9695,175753,15
9696,1316527,15
9697,1839263,20
9701,3052694,15
9703,1258672,15
9707,2918292,15
9710,437020,15
9711,121908,15
9713,1245420,15
9714,2741915,15
9716,2370185,15
9717,1328862,15
9718,2049529,15
9719,2308032,20
9720,1511261,15
9721,1922797,15
9722,1009613,15
9723,1141221,15
9724,2253814,20
9725,1147840,15
9730,1131541,15
9731,2555673,15
9732,2939491,15
9734,2446176,15
9735,255925,15
9736,752860,15
9738,2045645,15
9739,1234102,15
9741,2041211,15
9742,702738,15
9743,1850778,20
9744,1555809,15
9746,715484,15
9747,1619900,15
9749,3096968,15
9750,2034704,15
9751,1406601,15
9752,901254,15
9753,3318840,20
9755,232471,15
9757,2883280,20
9760,2464586,15
9762,1098421,20
9763,99728,15
9764,2345522,15
9765,1234702,15
9766,1091838,15
9771,2062230,15
9772,615484,15
9773,239246,15
9774,421738,15
9775,3162935,20
9776,1702958,20
9777,1885553,15
9778,1639973,15
9781,1235065,15
9782,2506157,15
9783,1143890,15
9785,2614366,15
9787,1154225,15
9788,1445967,15
9789,435377,15
9790,1422276,15
9794,1766658,15
9796,526672,15
9797,1879454,15
9804,2721710,15
9806,1798692,15
9807,1443723,15
9808,3420084,15
9809,1982178,15
9810,3373549,15
9813,138712,15
9814,2882080,15
9815,1113964,15
9816,307612,15
9817,403977,15
9818,2277868,15
9819,3284564,15
9820,229274,15
9821,171737,15
9822,75017,15
9823,3305393,15
9825,1960062,15
9826,674254,20
9827,735248,15
9828,26319,20
9833,2033128,20
9834,741872,15
9835,1268911,20
9837,231252,15
9840,1202948,15
9841,2313690,15
9843,2354127,15
9844,2415008,15
9846,1713913,20
9847,1215883,15
9849,208311,20
9851,566237,15
9852,148391,15
9853,1364686,15
9854,1140749,20
9855,2603699,15
9860,1433914,15
9861,494823,15
9862,1545811,15
9863,817214,15
9864,292873,15
9865,583472,20
9866,2673461,15
9867,121243,15
9868,599318,15
9869,992387,15
9870,2417805,15
9871,2516417,20
9872,2871876,15
9873,993271,15
9875,1816774,15
9876,828195,15
9878,2527003,15
9879,2418149,15
9880,1131607,15
9881,1102189,15
9883,2407155,15
9884,1698765,15
9886,2374313,15
9887,2597998,15
9889,580104,15
9892,1862623,20
9893,2639086,20
9895,2520504,15
9897,2561789,15
9898,1243751,15
9900,303162,15
9904,1819937,20
9906,1981812,15
9907,3035454,15
9908,1647498,15
9910,1120627,15
9911,1007013,15
9914,2413257,15
9916,1874563,15
9918,792423,15
9921,659639,15
9923,1119644,15
9924,2846517,15
9926,1890216,15
9927,1641713,15
9928,130009,15
9929,2975853,15
9930,3104193,15
9931,2972707,15
9932,1722490,20
9935,2290217,15
9936,1463802,15
9937,273817,15
9941,1503619,15
9942,1545006,20
9943,109884,15
9944,628608,20
9945,1894267,15
9946,3037727,15
9950,484322,15
9953,2117313,15
9954,1743585,15
9956,1059881,15
9959,2874803,15
9960,338341,15
9961,1700139,15
9962,172904,15
9963,3140813,15
9964,1033343,15
9966,2618590,15
9968,1073773,15
9969,2837392,15
9971,1060362,15
9972,2740916,15
9976,1891981,15
9978,248025,20
9979,2806846,15
9981,144242,15
9982,2988622,15
9983,2897892,20
9984,2096824,15
9985,410005,15
9986,933467,15
9987,1132563,15
9988,1960662,15
9989,493909,15
9990,234281,15
9991,2033740,15
9992,2232651,15
9993,1395339,15
9994,1086612,15
9998,984901,15
10000,1925217,15
10003,341786,15
10005,3073390,20
10006,13061,15
10007,759719,15
10008,1766627,15
10009,2991567,15
10010,662126,15
10011,1285044,15
10012,1974816,15
10017,1085426,15
10019,2999416,15
10020,3205936,15
10021,1205593,15
10023,1323945,15
10024,2866314,20
10027,1947502,15
10029,57325,15
10031,76034,15
10032,384115,15
10034,2273446,15
10035,2571394,15
10037,845243,15
10039,369780,15
10041,200912,15
10043,1078827,15
10044,430474,15
10045,1207658,15
10046,557937,15
10047,613409,15
10048,1778304,15
10049,1170216,15
10050,1915818,15
10051,2443572,15
10052,2617160,20
10053,2828188,15
10054,1611798,15
10055,2988580,15
10056,2071238,15
10057,2024477,15
10058,545188,20
10059,1501078,15
10060,634092,15
10063,185420,15
10064,1859252,20
10066,2328204,15
10067,1762945,15
10068,1503133,15
10070,2566736,15
10072,3292699,15
10074,2093180,20
10075,95930,15
10076,1800578,20
10077,1292785,20
10078,808234,15
10081,1585194,15
10082,2561847,15
10083,1824320,15
10085,158120,15
10087,2678777,15
10091,3377673,15
10092,1128403,15
10095,3156861,15
10096,2225077,15
10097,3118327,15
10098,1365748,15
10099,545353,15
10101,2459907,15
10102,664037,20
10104,2705969,15
10105,2540740,15
10108,2082740,20
10109,3124699,15
10110,223024,15
10111,338746,15
10112,3404165,15
10113,3152383,15
10115,3188936,20
10116,2420393,15
10117,281006,15
10118,2456910,15
10119,1149383,15
10120,1875974,15
10121,1641550,20
10122,2189003,15
10123,1467810,15
10124,1280579,15
10125,1275,15
10126,471511,15
10127,356885,15
10128,2477714,15
10129,331036,15
10131,2732451,15
10132,1504369,15
10133,3356092,15
10135,2336721,15
10136,183086,15
10137,2782450,20
10138,862656,15
10139,3231821,15
10141,1446923,15
10143,1224997,15
10144,3355744,15
10146,1444395,15
10147,3313141,20
10149,1205936,15
10151,1410958,15
10152,449000,15
10153,404319,15
10154,667075,20
10155,2564563,15
10157,258448,15
10158,959447,15
10159,2007699,20
10160,703049,15
10161,2304789,20
10162,2724893,20
10164,3146535,15
10165,2367237,15
10169,2489258,15
10170,1197106,15
10172,1521280,15
10174,1647345,15
10175,2660812,15
10178,2886762,15
10179,845214,15
10180,2268838,15
10181,1605458,15
10183,657820,15
10184,396266,15
10190,921703,15
10191,1682133,20
10193,2278169,15
10195,1914031,15
10196,848729,15
10197,49060,15
10198,2192574,20
10202,264314,15
10203,1341739,15
10204,1138498,15
10206,3413065,15
10207,110358,20
10208,3311642,15
10209,1252240,15
10211,2492190,20
10212,1650709,20
10213,318303,15
10215,3063575,20
10217,2013530,15
10218,2623306,15
10221,1554188,15
10222,2972208,15
10225,2053602,15
10226,1641488,15
10227,3161609,20
10229,2875144,15
10230,2170273,15
10231,2031324,15
10232,3411373,20
10233,1569425,15
10234,2739730,15
10237,841459,15
10238,1187622,15
10241,3412026,15
10245,3135779,15
10246,185650,15
10248,1831636,20
10250,1650346,15
10251,2994375,15
10252,2481009,15
10253,976540,15
10255,473706,20
10256,1172004,15
10257,1481396,15
10258,2241350,15
10259,3121171,15
10260,1662306,15
10261,2887350,15
10262,624117,15
10263,662900,15
10264,1087199,15
10267,1465254,15
10268,3134040,15
10269,1209579,15
10270,1670003,15
10272,2904219,20
10273,2540061,20
10274,3246369,15
10280,85766,15
10282,2970375,15
10283,1678287,15
10284,2565895,15
10285,18778,15
10289,1653007,15
10290,574787,15
10291,25918,15
10292,546353,15
10294,769294,15
10296,543142,15
10297,2252910,15
10298,429796,20
10300,682623,15
10301,2532356,15
10303,1146922,15
10307,1623979,15
10308,1418427,15
10310,518916,15
10311,3108601,15
10312,2683684,15
10313,2930779,15
10314,830514,15
10315,2539920,15
10316,3373830,20
10318,1732218,15
10320,155267,15
10321,3040906,15
10322,533603,15
10323,2071745,15
10324,2556318,15
10325,487006,15
10326,3121749,15
10327,1441788,20
10329,2354209,15
10331,1329971,15
10333,793065,15
10336,1444920,20
10337,1200662,15
10339,1791830,15
10340,306863,15
10341,416543,15
10342,1176548,15
10343,152825,15
10345,2329694,15
10346,306737,15
10347,725390,20
10348,139567,20
10349,2157458,15
10350,2001903,15
10351,368229,15
10352,737824,20
10354,3373495,15
10356,2038358,15
10357,1543345,15
10359,1448591,15
10360,1340769,15
10362,678040,20
10363,1037550,20
10364,410275,15
10366,3165871,15
10369,2965348,15
10371,884027,15
10373,3378249,20
10374,1081898,20
10376,2242297,15
10377,802493,15
10378,2027484,20
10380,2066460,15
10381,171269,15
10382,2638123,15
10384,786204,15
10388,1746634,15
10391,1245310,15
10392,945343,15
10395,2555193,15
10396,627640,15
10397,1755335,15
10400,132189,15
10401,1669821,15
10403,50672,15
10408,1279174,15
10409,2492446,15
10410,426461,15
10411,3183401,15
10415,2634049,15
10417,1364493,15
10418,1928387,15
10420,2178527,15
10421,477338,15
10423,1608858,15
10424,2321451,15
10425,2472111,15
10426,1243782,15
10427,2704337,15
10429,1758889,15
10434,3133912,20
10436,723954,15
10437,989292,15
10439,3375875,15
10440,2576964,20
10442,2025234,15
10446,969084,15
10447,1799460,15
10450,519959,15
10451,2305021,15
10452,1693905,15
10453,152346,15
10457,3158089,15
10460,2827366,15
10462,236195,15
10463,2155104,15
10464,3326340,15
10465,1159337,15
10466,2991946,20
10467,1138127,15
10468,2405987,15
10469,2703181,20
10470,945645,20
10471,2200358,15
10473,1244392,20
10474,104914,15
10476,428180,20
10479,3107705,15
10480,888882,15
10482,1321931,15
10483,726253,15
10484,901442,20
10487,2406812,15
10488,488552,15
10489,1871848,15
10491,380373,15
10493,1905739,20
10494,2277943,20
10496,3383981,15
10497,2725772,15
10498,3307701,15
10499,1715124,15
10500,1133995,15
10502,500018,20
10503,835409,20
10505,3199136,15
10506,3051812,15
10507,1690868,15
10508,2703789,15
10509,138406,20
10511,24417,15
10512,807022,15
10514,34402,15
10515,2093934,20
10516,2917308,20
10518,1729967,15
10519,863556,15
10522,776102,15
10523,1744099,15
10525,1639777,15
10526,2632697,15
10528,852885,15
10529,1263648,15
10532,833248,15
10533,2008071,15
10537,1802860,15
10538,2091968,15
10539,1134754,15
10540,2543702,15
10542,2821066,15
10545,1168293,15
10554,2677945,15
10555,1804619,15
10556,21894,15
10560,2200467,15
10561,2829275,15
10562,2005194,15
10564,2891297,15
10565,947827,15
10567,1898358,20
10568,2403984,15
10569,2428216,15
10570,1094413,20
10571,845915,15
10572,1370770,15
10574,2123353,20
10575,3128264,20
10576,1275421,15
10577,1573881,15
10579,855536,15
10580,248360,15
10581,142237,15
10583,480601,15
10589,2523323,15
10593,1224991,15
10595,1660556,15
10597,2622008,20
10598,1631632,20
10599,99164,15
10600,186320,15
10602,48238,15
10603,222525,15
10604,2709828,20
10605,708529,15
10606,3324692,15
10608,3173999,15
10609,1601283,20
10610,996709,15
10612,2787365,15
10615,1895839,15
10616,2363958,15
10617,516310,15
10624,2976188,15
10625,2754274,20
10626,2725509,15
10627,2390131,15
10628,1158817,20
10630,2573934,20
10632,1560562,15
10633,2635431,15
10636,3305566,15
10637,1830025,15
10638,2486392,15
10639,823885,20
10640,2984828,15
10641,2806203,15
10644,2744308,15
10646,1206622,20
10647,3288540,15
10650,1096099,15
10651,2859317,15
10652,3317957,20
10654,748716,15
10655,3205941,15
10657,958684,15
10658,206368,15
10659,896566,20
10660,2342226,15
10661,365206,15
10663,2206453,20
10664,2288509,15
10665,930789,20
10666,1785150,20
10667,1680573,15
10668,2108451,20
10669,2001958,15
10671,1233647,15
10672,1289468,15
10673,385529,15
10674,1392755,15
10677,982737,15
10680,3330505,15
10681,409421,15
10682,1118929,15
10683,1394230,15
10684,2372367,15
10686,3156419,15
10687,2405175,15
10689,2192510,15
10690,3217758,15
10691,1912125,15
10692,1020181,15
10694,2023055,15
10696,2994540,15
10697,1128976,20
10699,964480,15
10700,1013273,15
10701,505274,15
10702,3216263,15
10703,1239709,15
10704,1099985,15
10706,125763,15
10708,708143,15
10710,2899815,15
10711,1501027,15
10712,427588,20
10713,2171676,15
10714,247605,15
10715,1898907,15
10716,2783183,15
10717,2656636,15
10718,2691459,15
10719,1437932,15
10720,1966426,15
10722,1432153,15
10723,1633266,15
10725,764109,15
10727,1594794,20
10728,759472,15
10732,3090372,15
10734,1982547,15
10736,2374528,15
10737,1213263,15
10738,95704,15
10739,1778978,15
10741,2032666,15
10742,887086,15
10744,2118295,15
10745,1852627,15
10747,1220113,15
10748,2611140,15
10750,508831,15
10755,817907,15
10757,1610399,15
10759,3029940,15
10760,520760,15
10762,1172791,15
10765,2748772,20
10767,2564213,15
10768,1331069,15
10772,514518,15
10775,819471,15
10776,3073757,15
10777,1752263,15
10779,2168028,15
10781,119731,15
10782,2813011,15
10783,2354539,15
10785,3313529,15
10786,2505862,15
10787,2594571,15
10789,114834,15
10790,2463876,15
10791,2016932,15
10792,2359606,15
10793,782149,15
10795,776056,15
10796,2944345,15
10798,906584,15
10802,2367350,15
10804,295923,20
10808,2300792,15
10809,2273336,15
10812,2906829,20
10814,627406,20
10815,1297873,15
10816,2204031,15
10817,2195917,15
10818,2011971,15
10819,1607569,20
10823,1318896,15
10828,61688,15
10829,3286917,15
10830,131245,15
10831,3208000,15
10832,2993339,20
10833,549874,20
10834,604295,15
10838,2136867,15
10839,2332555,15
10840,3018238,15
10842,1539583,15
10843,2664379,15
10845,2073836,15
10846,2737588,15
10847,679653,20
10849,799804,15
10850,266087,15
10851,1786766,20
10853,1055435,20
10855,2972266,15
10856,1158146,15
10857,2126016,15
10858,1973299,15
10859,2178820,15
10861,461681,15
10862,1986011,15
10866,1919262,15
10868,3254868,15
10869,39906,15
10870,2971601,15
10871,760043,20
10872,1222092,15
10873,160363,15
10874,2203814,15
10875,1347685,15
10876,1945851,15
10877,594671,15
10879,822999,15
10880,1997220,15
10881,1227878,15
10882,3023089,15
10883,102139,15
10884,2141950,15
10887,1442049,15
10888,3232710,15
10889,2015722,15
10892,1000872,15
10893,3029366,15
10894,2141576,15
10895,480398,15
10896,905865,15
10897,905359,20
10899,2961516,15
10902,378419,15
10904,1704012,15
10905,432727,15
10906,305715,20
10907,2816210,15
10908,376848,15
10909,2928663,15
10910,1457031,15
10911,3260568,15
10912,1559192,15
10913,2878405,15
10914,1159046,20
10916,2758802,15
10917,1786308,15
10919,2606534,20
10920,1932545,15
10923,1753418,15
10924,1962070,20
